source_id,band,product,path,bytes,sha256
2763655225542686336,W4,cov,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/2763655225542686336_w4_cov.fits.gz,33163,837f8e5446c5d016feb3c6e9b40f54c27de016f04f039794fd3e988e55349864
6162624723631708416,W3,int,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/6162624723631708416_w3_int.fits,47803,49947c7aa14739c3b95f20a07e9b886e897ede7cdf2f209c8c97a33cde02c604
3065665501751684992,W3,unc,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/3065665501751684992_w3_unc.fits.gz,32041,b4770bc206588dc072c351dbbbd8f3d32c787acdaa39c6c6d60f261f9c47205a
3741076154456059520,W3,cov,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/3741076154456059520_w3_cov.fits.gz,33326,2f3a61430290dc141a9a8e05b7301256b87d1625560514fb685fcdfac185f594
6151377578674752896,W4,int,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/6151377578674752896_w4_int.fits,41855,20598376045ac26dd32bb62ed869c5d52faba49b5ed356bc121145a12978c839
1929212795840438656,W4,cov,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/1929212795840438656_w4_cov.fits.gz,30942,0d1cc4ab06ca421ee7fc510a6774a36b6edd3fcef73c23dfae73fc8db0999847
1462929465189728384,W3,int,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/1462929465189728384_w3_int.fits,48583,ce70c16d8ccaeb92a201442ba0f67a7b440d4af25c5a63688ce2a81c62b2aa58
770335369886577792,W3,int,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/770335369886577792_w3_int.fits,48244,4ae5fcc22590f8a954f147923c1196a056db86f0732943bdb28f9a4ffcb6b92c
1929212795840438656,W3,int,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/1929212795840438656_w3_int.fits,47977,79b67d2d7ffbd455f87367554d091b1f0e7ccd437e6118facde5be6a469157f8
2388538245106801280,W4,unc,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/2388538245106801280_w4_unc.fits.gz,32664,90ed08e0d9e5f6a183e53dfee6fde7c7861fc1b0f3073d723802babe3307c531
747290778695003520,W4,cov,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/747290778695003520_w4_cov.fits.gz,34058,c32c7204f3561341c54e121d5b580a20fd5bd0f5784f809ca940618206b75516
770335369886577792,W4,cov,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/770335369886577792_w4_cov.fits.gz,32196,ee7a94cf442acc18ee57d7d6e9bd01b35d2ff261590d449a85934d96122cf62b
106316486574257792,W4,cov,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/106316486574257792_w4_cov.fits.gz,30766,26024a5249015343cf42283f90c4022966a159da34afa76479a4729239e17759
6270906415441316224,W3,int,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/6270906415441316224_w3_int.fits,49481,6c939960e8dbee2f3c7965c02dccc14acc8fab43b714a2e80083437a3b2d7a75
1205247232910283008,W3,unc,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/1205247232910283008_w3_unc.fits.gz,33030,24f7e7b7cb9d2b8aeb26c3ad3d9a1c6cb9698f30a7d24470ffe13016792abe41
5461082016725619072,W3,unc,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/5461082016725619072_w3_unc.fits.gz,33939,2578fb67b0ade22fb54496882fa557e424a23db679eead7b3909ef1ebb60c502
1178229655233840512,W4,cov,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/1178229655233840512_w4_cov.fits.gz,33417,fb2df2db86c39b2400a50cbe72e51105e22f7edbc3eb4a7e4e81cc9d9de3da9c
6270906415441316224,W4,cov,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/6270906415441316224_w4_cov.fits.gz,32429,ab26e218f7aeded403871c3616e0182998397708e712ef6de22d378a19d75a6a
3150882330125709312,W4,int,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/3150882330125709312_w4_int.fits,42590,d725e9684debf738fad7e862032aa61c3a9549700ea78adee56da72953bf7b69
6146107993101452160,W4,unc,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/6146107993101452160_w4_unc.fits.gz,30174,b8c9afc7958691932b829f8fd97a81d2545acf0a3e0de72e3fd9375b2be0ec18
1462929465189728384,W4,int,/mnt/data/e17i_real_fits_full/GTCO_E17_WISE_cutouts/1462929465189728384_w4_int.fits,42014,88ebba195096eac9359e3cbb60f32740c59a86b967486f8badbea824903df062
