source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,bp_rp,ruwe,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,wise_cc_flags,wise_ext_flag,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,distance_invparallax_pc,M_G_invparallax,heph_cmd_main_sequence,T_colorfit_K,baseline_rms_mag,Fbol_fit_Wm2,mir_resid_proxy,saturation_flag,template_id,_origin,w2mpro_raw
3761859466841935104,9.454658,9.577226,8.702491,1178.9025,411.3676,1015.0973,0.8747349,4.516069,7.594,0.031,7.681,0.02,7.66,0.018,7.56,0.143,0000,0.0,8.119,0.021,7.799,0.046,7.711,0.021,89.7387010174304,4.689759106210236,True,5141.578574592629,0.108708463737587,4.362578771340616e-12,,,,validation,7.681
3731597741453758336,9.706801,10.046571,9.198762,5657.7236,3590.879,3615.3242,0.84780884,2.59436,8.175,0.023,8.221,0.019,8.206,0.021,8.246,0.212,0000,0.0,8.645,0.027,8.37,0.042,8.218,0.024,99.86315407577248,4.709774606582222,True,5023.77195582584,0.1214887330959187,2.48119305062819e-12,,,,validation,8.221
1706382917495278848,9.564942,9.891293,9.068505,6909.347,2431.4304,4129.314,0.8227873,0.92846453,8.104,0.023,8.146,0.02,8.11,0.019,7.965,0.103,0000,0.0,8.497,0.027,8.189,0.021,8.151,0.015,92.72280758366992,4.729009133516355,True,5574.286808770976,0.1082401984627578,3.588410897522149e-12,,,,validation,8.146
4186630250654478720,9.56338,9.872381,9.079811,5433.395,2703.5332,4061.5227,0.7925701,2.1768446,8.136,0.024,8.166,0.021,8.113,0.023,7.92,0.198,h000,0.0,8.542,0.029,8.185,0.026,8.249,0.042,91.64259285509252,4.752893158809481,True,6016.646195934736,0.0951083916182945,4.066465874828173e-12,,,,validation,8.166
2122700213530569728,9.433469,9.763472,8.933155,1987.8159,566.18823,682.34906,0.83031654,1.1378572,7.97,0.025,8.016,0.02,7.977,0.018,7.903,0.12,0000,0.0,8.368,0.02,8.114,0.016,8.04,0.019,85.47374567980998,4.7743053186020905,True,5716.034702637912,0.0863858988579508,4.261314870730742e-12,,,,validation,8.016
3634019284240045056,9.008833,9.392563,8.453438,5323.3926,2812.241,5388.849,0.93912506,4.2380867,7.25,0.037,7.366,0.02,7.348,0.017,7.36,0.094,0000,0.0,7.84,0.024,7.45,0.053,7.383,0.033,69.51190851443796,4.798536936828128,True,4849.753544976461,0.146477041721781,5.001199005044284e-12,,,,validation,7.366
36696445392815360,9.804379,10.0746,9.277087,4090.4763,359.72333,325.9553,0.797513,1.2823335,7.722,0.027,7.787,0.02,7.781,0.021,7.907,0.2,0000,0.0,8.196,0.024,7.884,0.029,7.794,0.02,99.3478408450045,4.818586835487983,True,5180.103475023521,0.1135356932860328,4.100167570044241e-12,,,,validation,7.787
2724135509168559104,9.598837,9.944573,9.084332,6895.0356,1704.6316,3609.8088,0.86024094,0.8880108,8.087,0.022,8.145,0.02,8.116,0.021,7.979,0.223,0000,0.0,8.512,0.027,8.179,0.044,8.14,0.023,89.52656385228181,4.839077419914027,True,5383.062663882513,0.1274903205467487,3.196083167677874e-12,,,,validation,8.145
4456362619273976320,9.501188,9.814969,9.015896,6889.6997,4681.65,5250.7324,0.7990732,1.0975381,8.07,0.023,8.114,0.02,8.077,0.022,7.911,0.175,0000,0.0,8.478,0.026,8.214,0.031,8.14,0.026,84.70747480202827,4.861579323668742,True,5636.287718437372,0.0917005029927548,3.632994396174715e-12,,,,validation,8.114
2097961408067605760,9.091988,9.397616,8.610451,5457.4536,2131.249,3083.7085,0.78716564,0.983347,7.629,0.033,7.671,0.02,7.664,0.017,7.699,0.144,0000,0.0,8.064,0.024,7.751,0.02,7.708,0.021,69.56465897035838,4.8800446979411625,True,5498.931509086732,0.0972428262498277,5.274803162542453e-12,,,,validation,7.671
1894962115280642688,9.011125,9.366001,8.484819,6463.605,3685.733,4041.8765,0.8811817,1.0603896,7.407,0.034,7.488,0.018,7.491,0.015,7.461,0.123,hh00,0.0,7.881,0.019,7.511,0.017,7.499,0.021,66.35597468127573,4.901724836168846,True,5313.41999476493,0.1227185778542939,5.948799726031761e-12,,,,validation,7.488
156417456177891712,9.671111,10.024053,9.148798,3661.052,1288.9004,1727.4512,0.87525463,0.8142211,8.147,0.022,8.19,0.019,8.153,0.023,7.772,0.209,0000,0.0,8.608,0.019,8.308,0.036,8.19,0.017,89.16502254232329,4.920138381478221,True,5078.799530090017,0.1166078386537773,2.70283161048576e-12,,,,validation,8.19
1831501014247692928,9.220302,9.608476,8.665529,9109.925,4182.702,3719.0442,0.94294643,3.7173605,7.546,0.027,7.644,0.02,7.595,0.018,7.631,0.134,0000,0.0,8.011,0.021,7.679,0.044,7.591,0.02,71.75918251723667,4.940914587157852,True,5066.45287887448,0.1444330952540036,4.577916717500603e-12,,,,validation,7.644
4046224853575050624,9.280865,9.635547,8.754076,4825.7285,2622.6484,1853.7573,0.8814707,0.7067623,7.584,0.023,7.688,0.019,7.73,0.021,7.739,0.214,hh00,0.0,8.194,0.02,7.827,0.04,7.748,0.023,72.97414726816075,4.965019856067407,True,4911.945313365451,0.1127271579209254,3.8446693546557655e-12,,,,validation,7.688
613140808098832000,9.807406,10.153061,9.292692,1765.9349,519.12476,852.24536,0.8603687,0.9952898,8.288,0.023,8.34,0.02,8.284,0.026,7.999,0.307,hhhH,0.0,8.718,0.03,8.433,0.036,8.324,0.024,92.23344126735378,4.982963936777431,True,5232.506452890719,0.1228041150752967,2.489317672576912e-12,,,,validation,8.34
2457482743769568768,9.173413,9.505005,8.667338,8005.874,2607.041,4867.3975,0.8376665,1.0031496,7.66,0.03,7.717,0.02,7.697,0.018,7.633,0.125,0000,0.0,8.095,0.032,7.784,0.031,7.721,0.027,68.22307353741357,5.00375659480798,True,5368.967976890707,0.1174691914298312,4.687147720653181e-12,,,,validation,7.717
6765078102617681152,9.849754,10.186513,9.343307,3637.1104,1763.5989,2036.1753,0.8432064,0.9048702,8.366,0.022,8.414,0.02,8.371,0.025,8.259,0.347,0,0.0,8.781,0.024,8.459,0.038,8.45,0.025,92.25675449919508,5.02476313753334,True,5691.84215481257,0.1038105526475711,2.8220855879780575e-12,0.1247116882310255,False,96.0,template,8.414
4585455072603671040,9.709733,10.076017,9.174218,3103.2024,1066.6339,1464.5979,0.9017992,0.9180702,8.14,0.023,8.188,0.02,8.15,0.021,8.099,0.206,0000,0.0,8.542,0.019,8.22,0.027,8.181,0.022,85.73419850363989,5.043962539227309,True,5462.116302644643,0.1183899914564773,3.265990853066245e-12,,,,validation,8.188
2339181992769952640,9.776328,10.088243,9.294449,4125.156,2561.2893,4274.897,0.7937937,0.9796697,8.356,0.022,8.378,0.02,8.346,0.023,8.09,0.283,0000,1.0,8.777,0.029,8.496,0.042,8.395,0.021,87.64677911157392,5.062648194757498,True,5313.419994764937,0.1070159767575276,2.453235778780086e-12,,,,validation,8.378
1760675113751023360,9.62904,9.977936,9.109333,2063.4802,760.15625,1009.81647,0.86860275,1.0542065,8.112,0.023,8.153,0.02,8.096,0.021,7.944,0.198,0,0.0,8.49,0.023,8.197,0.023,8.175,0.015,81.25330622759782,5.079834791918483,True,5823.634333061661,0.0952212167659466,3.916978762274379e-12,0.1337825776927292,False,97.0,template,8.153
4880032624440826112,8.914871,9.301931,8.358593,8016.0454,3987.9377,5480.847,0.9433384,1.0829058,7.234,0.037,7.305,0.019,7.272,0.016,7.169,0.096,0000,0.0,7.754,0.021,7.39,0.026,7.329,0.029,57.83830080542982,5.10379337193427,True,5035.882623289698,0.1222282542569331,5.920881951922015e-12,,,,validation,7.305
3174995513475651328,9.218716,9.577007,8.691685,3351.8708,1023.17554,1518.3578,0.8853226,1.0086085,7.651,0.031,7.709,0.019,7.687,0.019,7.676,0.14,0000,0.0,8.144,0.021,7.8,0.033,7.711,0.016,65.96045482404104,5.122297791904558,True,4987.834762135829,0.125640781775934,4.064019513167284e-12,,,,validation,7.709
1877392881540761600,9.99134,10.376917,9.439335,4495.4326,4200.6294,5040.5054,0.937582,1.1085614,8.328,0.022,8.389,0.02,8.333,0.023,8.312,0.25,0000,0.0,8.779,0.027,8.455,0.023,8.375,0.026,93.2345372154144,5.143455902628997,True,5167.18889808412,0.1258541423695451,2.364392577447973e-12,,,,validation,8.389
877396294552856064,9.954485,10.3270235,9.414204,5065.5967,2160.5737,2861.346,0.91281986,1.0681883,8.363,0.024,8.386,0.02,8.364,0.022,8.147,0.238,0000,0.0,8.824,0.023,8.474,0.02,8.389,0.017,90.8234984000282,5.163493868343178,True,4975.9860987762095,0.1296548211252195,2.192680725259516e-12,,,,validation,8.386
2880344814049900160,9.811891,10.149094,9.302478,6816.418,3389.0178,4563.733,0.8466158,0.92597026,8.29,0.021,8.341,0.02,8.322,0.024,8.365,0.31,hh00,0.0,8.719,0.027,8.396,0.023,8.338,0.031,84.35830030468148,5.181251896188016,True,5320.29173713186,0.1199442144188676,2.6297845902195186e-12,,,,validation,8.341
2760687746738093568,9.774599,10.101178,9.272949,7712.089,3462.6663,6842.0425,0.82822895,1.1450751,8.257,0.023,8.296,0.019,8.281,0.023,8.021,0.238,0000,0.0,8.72,0.034,8.416,0.08,8.319,0.027,82.03147074345121,5.204696509535211,True,5186.588402724906,0.1227251204748953,2.431691735725815e-12,,,,validation,8.296
5456406549685932416,9.3742075,9.732868,8.843917,10057.589,3973.0798,4983.177,0.8889513,1.0486375,7.758,0.026,7.834,0.02,7.83,0.019,7.774,0.18,0000,1.0,8.249,0.034,7.912,0.047,7.837,0.031,67.57499760135846,5.225277305224751,True,5116.255681129394,0.1366427005027772,3.677373239438617e-12,,,,validation,7.834
5571349353517867648,10.236652,10.636224,9.676816,2308.3604,1098.6885,1427.1111,0.9594078,1.0392151,8.543,0.023,8.598,0.02,8.523,0.021,8.366,0.195,0000,0.0,9.056,0.026,8.731,0.051,8.589,0.021,99.64675584689292,5.244336179284469,True,4794.751212510503,0.1356182516745223,1.593897488860272e-12,,,,validation,8.598
1967282939282261120,9.853745,10.205169,9.328436,2550.6733,819.5254,1043.4512,0.8767328,0.8585821,8.278,0.023,8.314,0.02,8.253,0.02,7.968,0.152,0h00,0.0,8.747,0.023,8.41,0.036,8.347,0.024,82.80334846278431,5.263505502699616,True,5193.091865418757,0.1131545458263633,2.4712735115209173e-12,,,,validation,8.314
6674365919422127616,9.886233,10.246651,9.358488,4078.6353,1568.5183,2541.6665,0.8881626,0.97784925,8.294,0.022,8.347,0.02,8.305,0.023,7.898,0.225,0,0.0,8.777,0.024,8.49,0.033,8.377,0.023,83.26721216190074,5.283862877739551,True,5193.091865418773,0.1005580652856241,2.4035591455380184e-12,0.1717380738166589,False,101.0,template,8.347
2696611885562327296,9.761883,10.177305,9.181622,6001.132,3272.715,3361.933,0.99568367,1.0688592,8.016,0.023,8.083,0.02,8.033,0.021,8.002,0.244,0000,0.0,8.554,0.026,8.165,0.029,8.08,0.023,77.83594832982203,5.305981894517995,True,4757.087315931004,0.144639950756039,2.553072742350038e-12,,,,validation,8.083
370432927757235840,10.253174,10.749622,9.601245,4349.6206,1675.6044,3175.6309,1.1483774,11.077281,8.207,0.023,8.268,0.02,8.205,0.02,8.142,0.166,0h00,0.0,8.862,0.026,8.423,0.026,8.318,0.026,96.64800019333624,5.327209639060962,True,4414.376059440688,0.1406212072415185,1.768160943589867e-12,,,,validation,8.268
6582678847372469376,9.930579,10.367283,9.332377,8325.014,4324.5312,6855.431,1.0349054,1.0893803,8.119,0.022,8.186,0.019,8.113,0.022,8.253,0.287,0000,0.0,8.678,0.023,8.276,0.038,8.18,0.036,82.586735163893,5.3460275108402655,True,4632.914492714943,0.1607371668028839,2.126306404189548e-12,,,,validation,8.186
3543065139771869312,10.1294,10.611524,9.486405,5557.444,2129.756,3374.4556,1.1251183,2.2182786,8.114,0.022,8.18,0.02,8.132,0.02,8.236,0.251,0000,0.0,8.704,0.024,8.255,0.033,8.167,0.027,89.62874580857931,5.367163403482525,True,4446.10955488911,0.1730568964329267,1.987121834495207e-12,,,,validation,8.18
200558931025974784,10.076809,10.463871,9.521391,6876.888,3214.4475,4178.4404,0.9424801,0.97266847,8.415,0.023,8.464,0.019,8.422,0.025,7.9,0.237,0000,0.0,8.892,0.023,8.548,0.018,8.461,0.019,86.79575318280843,5.384316619186244,True,4999.748955835509,0.1276801378049756,2.0720782379263324e-12,,,,validation,8.464
6474450550595886464,9.449655,9.823478,8.90418,7724.722,3102.5732,3717.3313,0.9192982,0.94380134,7.797,0.028,7.856,0.019,7.817,0.02,7.695,0.147,0000,0.0,8.3,0.027,7.935,0.04,7.841,0.029,64.40940938719014,5.404908415807176,True,4838.637865804039,0.1535947218385047,3.1883061269356785e-12,,,,validation,7.856
1849961642680846720,10.400167,10.811849,9.819871,7276.825,2626.2432,3694.7852,0.9919777,9.316694,8.614,0.023,8.656,0.019,8.612,0.023,8.651,0.327,HH00,0.0,9.167,0.043,8.747,0.034,8.657,0.018,98.92794643061691,5.423572030075798,True,4573.550971355346,0.1591977613608421,1.3521696122782258e-12,,,,validation,8.656
4795464336128889472,8.294276,8.716092,7.713283,2417.557,491.2882,708.97217,1.002809,1.0260427,6.538,0.075,6.556293559241023,0.024,6.553,0.015,6.474,0.049,0000,0.0,7.052,0.021,6.673,0.044,6.579,0.026,37.13757203192556,5.44520846415581,True,4762.426529794016,0.1298235529314699,1.0434826014672727e-11,,,,validation,6.549
4274188660842103936,9.500988,9.938442,8.899599,5607.704,1278.2223,2652.074,1.0388432,1.104877,7.656,0.028,7.739,0.021,7.695,0.021,7.756,0.204,0000,0.0,8.22,0.03,7.84,0.059,7.721,0.031,64.11994048181651,5.466022447218805,True,4627.900440429148,0.1644128062980075,3.187993555608461e-12,,,,validation,7.739
4666724207555628416,10.45205,10.83548,9.899476,6155.9746,2433.3054,3630.7659,0.9360037,0.9994573,8.743,0.022,8.798,0.02,8.744,0.024,8.63,0.246,0000,1.0,9.253,0.021,8.868,0.023,8.769,0.018,98.38929888059742,5.487310670944526,True,4704.436081993859,0.1534569472567774,1.3369121499575998e-12,,,,validation,8.798
4800550200180354304,10.3164425,10.751423,9.713313,6057.2065,2043.5082,4008.9946,1.0381098,1.6018991,8.378,0.023,8.418,0.02,8.368,0.02,8.341,0.196,0000,0.0,9.001,0.024,8.533,0.024,8.447,0.02,91.43397224465038,5.51090456196885,True,4369.926597845816,0.1569069164356532,1.544554313391284e-12,,,,validation,8.418
1881693999230931712,10.001097,10.5310135,9.32391,2751.0393,1056.8457,1565.4976,1.2071037,1.1994721,7.841,0.025,7.913,0.019,7.875,0.019,7.901,0.164,0000,0.0,8.491,0.026,8.03,0.021,7.91,0.018,78.31131262469114,5.531974482455972,True,4254.846884720092,0.1680332548405898,2.3772249501144343e-12,,,,validation,7.913
1444129083368742912,9.717297,10.098208,9.162619,4196.1978,1924.3188,2529.4475,0.9355898,0.82220757,8.031,0.022,8.088,0.02,8.046,0.02,8.047,0.191,0000,0.0,8.518,0.05,8.183,0.031,8.107,0.027,68.10431771814983,5.551423767769089,True,5122.559742688179,0.1228145687939728,2.933802066279708e-12,,,,validation,8.088
2345869630511255040,9.722998,10.140995,9.113496,4719.0913,2104.9717,883.75165,1.0274992,0.8556201,7.806,0.027,7.875,0.021,7.811,0.02,7.689,0.193,0000,0.0,8.39,0.021,7.99,0.044,7.879,0.029,67.59649854460496,5.573376998260807,True,4568.682604505404,0.1496953889431378,2.7814539911395894e-12,,,,validation,7.875
260659301751352320,10.189474,10.591195,9.61919,7053.575,4239.778,6668.975,0.9720049,1.1414138,8.444,0.024,8.495,0.021,8.466,0.022,8.358,0.287,0000,0.0,8.95,0.024,8.6,0.04,8.473,0.019,83.00561666744468,5.5939365980505045,True,4741.151155272029,0.1441016988590407,1.750540365715265e-12,,,,validation,8.495
6772850408580993664,10.466974,10.983948,9.790189,2827.6743,1194.2695,1844.1282,1.193759,26.592468,8.293,0.023,8.324,0.02,8.282,0.023,8.094,0.247,0000,0.0,8.945,0.026,8.535,0.065,8.348,0.024,93.30097045469029,5.617543194937113,True,4189.842822210895,0.1617221458078763,1.4540099299718845e-12,,,,validation,8.324
2583347791170879744,10.383921,10.820935,9.736946,1035.2938,413.4463,549.6398,1.0839891,2.6077359,8.334,0.111,8.382,0.054,8.382,0.046,7.936,0.255,HHd0,0.0,8.935,0.021,8.52,0.027,8.43,0.023,88.93377331784387,5.638587404363816,True,4598.074198445946,0.1440449701116423,1.898141229257713e-12,,,,validation,8.382
4224298252007371648,10.189409,10.61218,9.6056795,1665.5906,536.30176,476.76035,1.0065002,0.8361881,8.408,0.023,8.464,0.019,8.391,0.024,8.136,0.27,0000,0.0,8.978,0.035,8.569,0.021,8.465,0.019,80.41786003106228,5.662646439619071,True,4558.980326177775,0.149574543480795,1.6466538227047473e-12,,,,validation,8.464
2386769676358235520,9.65262,10.133125,8.997777,4288.708,1019.47003,3359.6882,1.1353483,8.839586,7.515,0.029,7.603,0.019,7.554,0.018,7.395,0.116,0000,1.0,8.22,0.023,7.751,0.046,7.65,0.024,62.184899142879765,5.6841953285673945,True,4300.889070528937,0.1576203556442793,3.027090011683976e-12,,,,validation,7.603
6349039120460335104,8.214351,8.656391,7.602644,6047.382,1683.2606,2326.3042,1.0537472,2.7147586,6.32,0.09,6.3377052637877265,0.026,6.328,0.015,6.308,0.049,0000,0.0,6.867,0.021,6.467,0.027,6.358,0.023,31.77773580273029,5.703736249836233,True,4578.432104530229,0.1330752989572757,1.2118335186621747e-11,,,,validation,6.302
3533316216844732416,10.485978,10.910675,9.894603,5618.2017,1728.5525,2693.1978,1.0160723,0.85387975,8.685,0.023,8.756,0.02,8.729,0.028,8.83,0.413,0000,0.0,9.219,0.026,8.843,0.047,8.734,0.024,89.38270825254185,5.729710452824733,True,4699.243702999295,0.1563571445532709,1.320177676710184e-12,,,,validation,8.756
6255381379981711616,10.672003,11.135202,10.032268,2084.5862,1376.7921,1696.3125,1.1029348,3.7267025,8.622,0.023,8.609,0.019,8.525,0.028,8.458,0.361,hh00,1.0,9.308,0.024,8.838,0.027,8.729,0.021,96.49203013115924,5.749545781104812,True,4263.134005355625,0.1274753512443721,1.141154466078883e-12,,,,validation,8.609
4162051737660347008,10.427704,10.827987,9.752177,5430.6006,821.8469,412.58765,1.0758095,0.99973345,8.286,0.023,8.299,0.021,8.287,0.023,8.386,0.376,0000,0.0,8.929,0.018,8.471,0.036,8.416,0.027,85.41224618210295,5.770103284258671,True,4558.980326177781,0.1194195663702632,1.7843932306381453e-12,,,,validation,8.299
5287708240119501184,9.913469,10.373566,9.292966,8604.511,3809.1467,5329.2114,1.0805998,0.86732125,7.977,0.024,8.077,0.02,8.03,0.02,7.944,0.151,hh00,0.0,8.575,0.026,8.151,0.04,8.069,0.033,66.84446257221755,5.788141820389757,True,4593.145069563269,0.1656042492943424,2.3247141185948324e-12,,,,validation,8.077
6450618395546460928,10.192876,10.643,9.581411,3478.1694,1243.2107,1701.0786,1.0615883,0.8793832,8.321,0.023,8.375,0.019,8.303,0.021,8.105,0.239,0000,1.0,8.886,0.02,8.457,0.031,8.385,0.034,75.32635508011681,5.808141234315256,True,4617.909468731336,0.1552409366944116,1.792759465813665e-12,,,,validation,8.375
2892526028497604480,10.487506,10.888922,9.917746,7615.4316,2543.8545,4185.712,0.97117615,0.97405946,8.699,0.022,8.732,0.019,8.71,0.023,8.144,0.179,hh00,0.0,9.289,0.027,8.861,0.042,8.766,0.019,85.2987733599662,5.832792070822897,True,4511.164784227926,0.1489228453436819,1.1994090885736654e-12,,,,validation,8.732
5508357580745951488,10.489904,10.949927,9.867773,6858.086,2265.191,3538.2139,1.0821543,2.1106937,8.533,0.023,8.579,0.02,8.479,0.021,8.277,0.213,hh00,0.0,9.179,0.026,8.745,0.053,8.606,0.023,84.37666980438784,5.858792097195362,True,4288.219716333031,0.1599220792802154,1.2232238745744165e-12,,,,validation,8.579
2511412483441853824,10.079254,9.981601,8.888265,480.25192,215.53513,294.9468,1.0933361,4.756699,7.518,0.03,7.601,0.02,7.576,0.017,7.425,0.113,0000,0.0,8.143,0.018,7.743,0.049,7.615,0.026,69.10347175972281,5.881754665573698,True,4487.682810307502,0.1445632200474554,3.444609286389685e-12,,,,validation,7.601
6276249389116942848,10.197171,10.682466,9.556732,4102.458,1260.8645,4677.023,1.1257334,1.2429,8.204,0.023,8.271,0.02,8.21,0.02,8.234,0.217,0000,0.0,8.8,0.026,8.358,0.046,8.271,0.027,72.28523179034536,5.9019231101453045,True,4483.019336759954,0.1703833534426142,1.8230395222591863e-12,,,,validation,8.271
5608437156332890752,9.779561,10.220991,9.171016,6856.0044,2022.2095,3148.6265,1.0499754,0.9829533,7.871,0.025,7.947,0.02,7.887,0.019,7.696,0.171,0000,0.0,8.495,0.021,8.069,0.042,7.94,0.023,58.90966569720032,5.928628209038854,True,4365.538261912675,0.1634058248977513,2.3697325028427008e-12,,,,validation,7.947
3603511891018552320,9.589119,10.095184,8.927875,5227.318,2535.9846,4172.9546,1.1673098,1.0847124,7.486,0.032,7.599,0.02,7.551,0.017,7.544,0.136,0000,0.0,8.18,0.021,7.695,0.018,7.617,0.016,53.44635272871936,5.949528632242064,True,4330.78495033713,0.1615268450096556,3.3926555420042574e-12,,,,validation,7.599
6071528123716120192,10.80684,11.308808,10.150771,5138.5737,1589.9066,2433.2373,1.1580372,0.91088074,8.767,0.023,8.842,0.02,8.773,0.023,8.839,0.316,0h00,0.0,9.401,0.022,8.949,0.025,8.824,0.022,92.77390000790548,5.969710931235365,True,4271.459109294755,0.172821907044988,1.0157695606401173e-12,,,,validation,8.842
6169960390335077760,10.59621,11.111559,9.930182,855.11804,231.17577,330.17953,1.1813765,0.9431252,8.528,0.022,8.595,0.02,8.538,0.024,8.423,0.244,0000,0.0,9.138,0.027,8.677,0.023,8.576,0.022,83.3432440270992,5.991857996016639,True,4335.094699081931,0.1748463325823765,1.3180075013678937e-12,,,,validation,8.595
1302458972932203648,10.998262,11.482142,10.353522,6308.39,2660.708,4640.3223,1.1286201,1.138088,8.998,0.022,9.06,0.02,9.016,0.029,8.668,0.364,0000,0.0,9.58,0.02,9.141,0.024,9.042,0.016,99.365316608444,6.012087896629698,True,4441.543988986755,0.1658869703967483,9.23893117401341e-13,,,,validation,9.06
6088419714671612032,9.83895,10.302345,9.215102,3157.9211,1761.8372,2396.4033,1.0872431,0.98249,7.887,0.026,7.963,0.021,7.905,0.019,7.84,0.14,0000,0.0,8.454,0.035,8.036,0.046,7.931,0.018,57.60441088161532,6.036671302658021,True,4511.164784227921,0.169128158730003,2.5521287968983805e-12,,,,validation,7.963
2486522770004435968,9.63381,10.138127,8.972791,5067.9297,1679.69,2855.7087,1.1653366,1.0000461,7.537,0.03,7.64,0.02,7.587,0.018,7.564,0.12,0000,0.0,8.202,0.021,7.8,0.051,7.602,0.031,51.88816239890953,6.058468547098197,True,4177.905319761602,0.1802220710048247,2.8420161232905014e-12,,,,validation,7.64
4697719921378999936,10.95063,11.465039,10.283525,7601.7427,1341.2924,2694.4963,1.1815138,0.9837543,8.865,0.022,8.932,0.02,8.832,0.025,8.827,0.298,0000,0.0,9.536,0.024,9.019,0.022,8.93,0.021,94.01060517243532,6.08474575816777,True,4154.26081492704,0.1841461708384485,8.83225280500082e-13,,,,validation,8.932
6458154585681644416,10.13613,10.629699,9.486481,2337.219,1016.3303,1357.9453,1.143218,1.0136613,8.111,0.022,8.172,0.02,8.11,0.021,7.93,0.194,hh00,0.0,8.745,0.027,8.268,0.036,8.213,0.031,63.88815610922427,6.109028229799854,True,4469.0968039478,0.1613043224746578,1.9585919605530147e-12,,,,validation,8.172
151148699534856960,10.423338,10.887122,9.725489,2896.1868,1687.49,1479.2666,1.1616335,1.832793,8.209,0.023,8.229,0.019,8.196,0.025,7.69,0.188,hh00,0.0,8.9,0.021,8.394,0.018,8.312,0.021,72.1074456032217,6.133437444957455,True,4226.126828946488,0.1477819280397713,1.687725579125238e-12,,,,validation,8.229
1912109961188455296,9.068949,9.560388,8.415012,9846.472,2951.355,6328.3286,1.1453753,0.88333136,6.937,0.052,7.063,0.02,7.036,0.016,7.003,0.086,0000,0.0,7.628,0.02,7.153,0.024,7.062,0.017,38.19375439362722,6.158987244884656,True,4317.914417200506,0.1653020106489642,5.479029472255837e-12,,,,validation,7.063
732556292090753024,10.179805,10.688951,9.518582,1906.1132,448.3067,753.9126,1.1703682,5.3597646,8.1,0.023,8.158,0.02,8.093,0.02,7.774,0.195,0000,0.0,8.7,0.027,8.262,0.02,8.144,0.017,62.9681879908249,6.184199020142742,True,4361.159269412118,0.1662075262274934,2.0295696961847975e-12,,,,validation,8.158
6480733709791551616,10.75662,11.236056,10.113067,8607.781,3008.9934,3992.536,1.1229897,0.9203266,8.731,0.023,8.792,0.02,8.72,0.028,8.633,0.395,hhd0,0.0,9.381,0.022,8.952,0.025,8.812,0.023,81.03777299522388,6.213182511805936,True,4305.130661294218,0.1516552259892465,1.0542454969334392e-12,,,,validation,8.792
4816839499304416512,9.669533,10.142829,9.030347,7428.3696,2988.958,5158.9966,1.1124821,1.035414,7.634,0.031,7.691,0.02,7.645,0.018,7.543,0.111,0000,0.0,8.272,0.039,7.774,0.044,7.714,0.029,48.42841105360133,6.244031900067071,True,4352.4316404885385,0.1877418829647154,2.825095124078029e-12,,,,validation,7.691
5918867011546412288,9.757415,10.205654,9.138291,7244.5923,2308.128,3589.2678,1.0673628,0.8747442,7.769,0.028,7.823,0.02,7.788,0.019,7.753,0.155,0000,0.0,8.412,0.026,7.904,0.033,7.843,0.027,49.819149102989,6.270433471816947,True,4305.1306612942135,0.1783071373715813,2.528306182460423e-12,,,,validation,7.823
1973163814660509440,10.979485,11.512065,10.296202,3491.8577,982.38885,1580.36,1.2158632,1.0051733,8.832,0.023,8.901,0.02,8.82,0.026,8.384,0.274,0,0.0,9.469,0.026,9.034,0.033,8.923,0.022,86.23522858421248,6.301061405549785,True,4405.403532018648,0.1527745650004462,9.904638033107134e-13,0.2366510534464687,False,121.0,template,8.901
654311849203736576,9.364441,9.883054,8.683048,6822.438,2828.386,2672.5146,1.2000055,5.006886,7.112,0.039,7.187,0.02,7.147,0.017,6.945,0.112,0000,0.0,7.824,0.02,7.371,0.038,7.23,0.024,40.45853886547973,6.32939002776153,True,4201.857831266561,0.1510896689231731,4.29068025561393e-12,,,,validation,7.187
3764973936606883840,10.087496,10.437118,9.054608,881.72864,359.33707,424.3735,1.3825092,3.8488185,7.288,0.032,7.437,0.02,7.365,0.017,7.174,0.108,0000,0.0,8.117,0.019,7.595,0.029,7.44,0.02,55.72105353940615,6.357399403987586,True,3895.8890497019456,0.1848242421419591,3.048771754892094e-12,,,,validation,7.437
2701217430533792128,10.617137,11.092681,9.977029,368.06906,105.05929,152.615,1.1156521,19.694433,8.551,0.023,8.584,0.02,8.476,0.026,8.517,0.358,0000,0.0,9.234,0.023,8.76,0.042,8.606,0.025,69.94858946608109,6.393242193800294,True,4070.1077336093663,0.1768625398568198,1.0893158971969257e-12,,,,validation,8.584
5727071368590554240,10.69424,11.227551,9.909285,454.45734,2055.325,2836.3008,1.3182669,20.013664,8.255,0.023,8.288,0.02,8.23,0.022,8.255,0.29,0000,0.0,8.972,0.026,8.485,0.061,8.362,0.023,71.62393436719437,6.418949132410027,True,4138.666459595707,0.1583492135407408,1.4401531540461977e-12,,,,validation,8.288
